Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-04-12 00:00:00-04:00,25.606814906246946,25.64585531108791,25.489693691724046,25.63165855407715,10640600,0.0,0.0
2012-04-13 00:00:00-04:00,25.631658373580002,25.76652350260074,25.53228378295898,25.532283782958984,10525600,0.0,0.0
2012-04-16 00:00:00-04:00,25.63166077595686,25.833959842326095,25.60326725947404,25.709741592407227,14147600,0.0,0.0
2012-04-17 00:00:00-04:00,25.97236924690764,26.433754313067208,25.97236924690764,26.245649337768555,22614400,0.0,0.0
2012-04-18 00:00:00-04:00,26.19952363415631,26.387625985845105,26.167582951532353,26.323741912841797,11779800,0.0,0.0
2012-04-19 00:00:00-04:00,26.366330571418363,26.38407449141894,26.057557119651864,26.199522018432617,10731200,0.0,0.0
2012-04-20 00:00:00-04:00,26.24920369854859,26.38761870054851,26.171122885573322,26.309537887573242,13461000,0.0,0.0
2012-04-23 00:00:00-04:00,26.256301989159418,26.288242661210674,26.025609429244962,26.153377532958984,10472200,0.0,0.0
2012-04-24 00:00:00-04:00,26.235004530242367,26.387616275828577,26.16047359045669,26.305988311767578,10288000,0.0,0.0
2012-04-25 00:00:00-04:00,26.45505270994363,26.636057985372197,26.373422030356735,26.593467712402344,18596000,0.0,0.0
2012-04-26 00:00:00-04:00,26.60056917534912,26.96257978660352,26.5544317360836,26.870302200317383,16782000,0.0,0.0
2012-04-27 00:00:00-04:00,26.95902966965225,27.619164112048384,26.944832909758723,27.196819305419922,25103000,0.0,0.0
2012-04-30 00:00:00-04:00,27.12228635012833,27.292644748554284,26.94838079280644,27.086795806884766,26517600,0.0,0.0
2012-05-01 00:00:00-04:00,27.16487630834446,27.328134971555638,27.07259873078863,27.30329132080078,13841000,0.0,0.0
2012-05-02 00:00:00-04:00,27.235857415187937,27.41686270383119,27.20036687233265,27.38492202758789,16558600,0.0,0.0
2012-05-03 00:00:00-04:00,27.455899470389934,27.555274060301432,27.399112443152227,27.48429298400879,15612000,0.0,0.0
2012-05-04 00:00:00-04:00,27.438157945112383,27.541082420286966,27.313939684644783,27.328136444091797,13160800,0.0,0.0
2012-05-07 00:00:00-04:00,27.31748971353655,27.48784541240151,27.2748994349428,27.42751121520996,8965400,0.0,0.0
2012-05-08 00:00:00-04:00,27.33168544006004,27.427510178580484,27.193270424555557,27.377822875976562,10561600,0.0,0.0
2012-05-09 00:00:00-04:00,27.182623286066384,27.395571982515623,27.14713273924323,27.250057220458984,14070800,0.0,0.0
2012-05-10 00:00:00-04:00,27.402668086972707,27.576573655984717,27.39911822008326,27.473651885986328,12659200,0.0,0.0
2012-05-11 00:00:00-04:00,27.399118074901192,27.590770269589854,27.399118074901192,27.494945526123047,10604000,0.0,0.0
2012-05-14 00:00:00-04:00,27.370725392079024,27.416862827223053,27.1932699692491,27.281997680664062,15411800,0.0,0.0
2012-05-15 00:00:00-04:00,27.17196816995408,27.381366936025742,27.065496561705288,27.175518035888672,16397800,0.0,0.0
2012-05-16 00:00:00-04:00,27.20747044230573,27.271351803800762,26.944834431079492,27.090349197387695,17804400,0.0,0.0
2012-05-17 00:00:00-04:00,27.033562565184972,27.079702715083574,26.614767595462727,26.660907745361328,22310800,0.0,0.0
2012-05-18 00:00:00-04:00,26.707036960937707,26.721233717475382,26.075296187660555,26.281145095825195,31913000,0.0,0.0
2012-05-21 00:00:00-04:00,26.3379416764158,26.47635673240719,26.30954815012123,26.444416046142578,13488800,0.0,0.0
2012-05-22 00:00:00-04:00,26.469256101602866,26.469256101602866,26.231466443705138,26.330841064453125,15260600,0.0,0.0
2012-05-23 00:00:00-04:00,26.263402763038076,26.465701838172905,26.19951870206103,26.45860481262207,18000000,0.0,0.0
2012-05-24 00:00:00-04:00,26.54378599659201,26.919990676466284,26.4763520604805,26.817066192626953,20204600,0.0,0.0
2012-05-25 00:00:00-04:00,26.838362387196273,26.863206041103314,26.621866528396982,26.699947357177734,8999600,0.0,0.0
2012-05-29 00:00:00-04:00,26.877397873323034,26.877397873323034,26.63960556352295,26.781570434570312,10533800,0.0,0.0
2012-05-30 00:00:00-04:00,26.643156342360374,26.707040401131742,26.554428633386514,26.639606475830078,13884600,0.0,0.0
2012-05-31 00:00:00-04:00,26.604117528535827,26.696395109571426,26.49764589603779,26.522489547729492,15147600,0.0,0.0
2012-06-01 00:00:00-04:00,26.25985767996641,26.423116374924174,25.912046501764546,25.94043731689453,20843400,0.0,0.0
2012-06-04 00:00:00-04:00,25.919135752799633,26.171122100361057,25.752327240585345,26.135631561279297,13397200,0.0,0.0
2012-06-05 00:00:00-04:00,26.025616713331072,26.135638224862152,25.926242095463614,25.99367332458496,12275200,0.0,0.0
2012-06-06 00:00:00-04:00,26.046903034814665,26.479894638061523,26.014962362978988,26.479894638061523,12496400,0.0,0.0
2012-06-07 00:00:00-04:00,26.61476986723134,26.639613524006844,26.33438990776183,26.362783432006836,14342800,0.0,0.0
2012-06-08 00:00:00-04:00,26.320193316297082,26.749635175024157,26.316643449169767,26.703495025634766,11594200,0.0,0.0
2012-06-11 00:00:00-04:00,26.87384711123534,26.8951408934686,26.4834457596828,26.497642517089844,10657200,0.0,0.0
2012-06-12 00:00:00-04:00,26.61121860441025,26.70704334926781,26.38407315322864,26.68929672241211,11911200,0.0,0.0
2012-06-13 00:00:00-04:00,26.66071313795629,26.84652577996249,26.6106865525606,26.689300537109375,9376200,0.255,0.0
2012-06-14 00:00:00-04:00,26.72502675931528,27.15740084028103,26.692865261726087,27.06449317932129,13945400,0.0,0.0
2012-06-15 00:00:00-04:00,27.200280345242994,27.228865009360703,26.950144768946956,27.189558029174805,19748800,0.0,0.0
2012-06-18 00:00:00-04:00,27.143110805851894,27.3074842428045,27.07521642219429,27.150259017944336,10457200,0.0,0.0
2012-06-19 00:00:00-04:00,27.24673439567669,27.24673439567669,27.035908513539933,27.06449317932129,11115400,0.0,0.0
2012-06-20 00:00:00-04:00,27.04662876346004,27.06449383922852,26.742892486713856,27.000173568725586,14706800,0.0,0.0
2012-06-21 00:00:00-04:00,27.08236913185503,27.15383490718305,26.664288621072508,26.682153701782227,12804000,0.0,0.0
2012-06-22 00:00:00-04:00,26.78220449775361,26.907273682830304,26.750045719587145,26.77863311767578,15252800,0.0,0.0
2012-06-25 00:00:00-04:00,26.60710940511986,26.74289544621109,26.503482139717033,26.71788215637207,9734200,0.0,0.0
2012-06-26 00:00:00-04:00,26.79649564891576,26.928710307821124,26.514201253681545,26.828657150268555,11859400,0.0,0.0
2012-06-27 00:00:00-04:00,26.88583106755847,27.32892754760379,26.88583106755847,27.278898239135742,13644400,0.0,0.0
2012-06-28 00:00:00-04:00,27.193134551530555,27.396814955032234,27.046628933833336,27.361082077026367,10891200,0.0,0.0
2012-06-29 00:00:00-04:00,27.561195683045952,27.939971923828125,27.54333060242779,27.939971923828125,18519800,0.0,0.0
2012-07-02 00:00:00-04:00,27.9078031451664,28.2294045011882,27.875644372686146,28.200817108154297,13350200,0.0,0.0
2012-07-03 00:00:00-04:00,28.19009356099506,28.35804106369388,28.125773298817712,28.286575317382812,7335000,0.0,0.0
2012-07-05 00:00:00-04:00,28.23655934769922,28.279440451466613,27.943545287567254,28.032878875732422,10546400,0.0,0.0
2012-07-06 00:00:00-04:00,27.879217333252246,27.975699108652506,27.814897058400078,27.92567253112793,10036000,0.0,0.0
2012-07-09 00:00:00-04:00,27.893506233319272,27.947106907518243,27.768439811017366,27.86492156982422,8615600,0.0,0.0
2012-07-10 00:00:00-04:00,28.061453740229066,28.065027845507274,27.807746790347043,27.86492156982422,11583400,0.0,0.0
2012-07-11 00:00:00-04:00,27.836333673122216,27.854198746700817,27.568333033251804,27.679105758666992,13645600,0.0,0.0
2012-07-12 00:00:00-04:00,27.525443675648656,27.611203091280892,27.343202531967822,27.386083602905273,19104000,0.0,0.0
2012-07-13 00:00:00-04:00,27.382520267423345,27.72556079110166,27.278893016586604,27.614788055419922,13307400,0.0,0.0
2012-07-16 00:00:00-04:00,27.550475433980555,27.657676820117377,27.228874001814578,27.328929901123047,17575600,0.0,0.0
2012-07-17 00:00:00-04:00,27.893514895671352,28.107917659050177,27.42898193625413,27.761302947998047,21209600,0.0,0.0
2012-07-18 00:00:00-04:00,27.743428491200874,27.757722187082376,27.450414541239468,27.67196273803711,13852000,0.0,0.0
2012-07-19 00:00:00-04:00,27.700550875421563,27.729138270767578,27.3360711266141,27.711273193359375,18050400,0.0,0.0
2012-07-20 00:00:00-04:00,27.611226406995325,27.63981381176032,27.439707430895297,27.525466918945312,16436000,0.0,0.0
2012-07-23 00:00:00-04:00,27.353940735613744,27.514740074120642,27.289620454962133,27.471858978271484,10655800,0.0,0.0
2012-07-24 00:00:00-04:00,27.479001329485964,27.496866404262672,27.19313287062192,27.39324188232422,10445800,0.0,0.0
2012-07-25 00:00:00-04:00,27.496864005318297,27.593345760420988,27.418252775920553,27.52187728881836,9020400,0.0,0.0
2012-07-26 00:00:00-04:00,27.76487861663782,28.197255590323138,27.76487861663782,28.175813674926758,14144600,0.0,0.0
2012-07-27 00:00:00-04:00,28.247278072078227,28.672504043761197,28.193677380754238,28.59031867980957,17825000,0.0,0.0
2012-07-30 00:00:00-04:00,28.50454659237243,29.004814994067,28.43308084623469,28.986949920654297,15947800,0.0,0.0
2012-07-31 00:00:00-04:00,28.836872579197617,29.06199489911032,28.726099835268474,28.872608184814453,16333600,0.0,0.0
2012-08-01 00:00:00-04:00,28.933359117420483,29.033412286639955,28.79757033669886,28.94765281677246,12954600,0.0,0.0
2012-08-02 00:00:00-04:00,28.847594765102535,28.94407381159385,28.415217930056905,28.497406005859375,13393200,0.0,0.0
2012-08-03 00:00:00-04:00,28.654631894716076,28.9404976341769,28.590311626244738,28.883325576782227,11834200,0.0,0.0
2012-08-06 00:00:00-04:00,28.947648155228794,29.033407611286133,28.808288016794137,28.815433502197266,9179400,0.0,0.0
2012-08-07 00:00:00-04:00,28.88689652608761,28.936925824148386,28.49740354176269,28.504549026489258,12782800,0.0,0.0
2012-08-08 00:00:00-04:00,28.483118439445263,28.586745719828986,28.358051972169918,28.42951774597168,8790200,0.0,0.0
2012-08-09 00:00:00-04:00,28.39736794430742,28.50814074659763,28.16867412433999,28.3151798248291,9583400,0.0,0.0
2012-08-10 00:00:00-04:00,28.286576359266686,28.304441433380745,28.090041460307052,28.154361724853516,40577600,0.0,0.0
2012-08-13 00:00:00-04:00,28.09361976932727,28.150791831788016,27.90780443228089,28.086471557617188,8898200,0.0,2.0
2012-08-14 00:00:00-04:00,28.30087529209992,28.350901875686784,28.05074237416561,28.14365005493164,10841200,0.0,0.0
2012-08-15 00:00:00-04:00,28.172234224296098,28.265141903404928,28.03644817501726,28.122207641601562,7692500,0.0,0.0
2012-08-16 00:00:00-04:00,28.15794188697367,28.322315325895172,28.093621608591853,28.265140533447266,8824100,0.0,0.0
2012-08-17 00:00:00-04:00,28.34375453748904,28.393781117807503,28.065034239644987,28.25084686279297,10541000,0.0,0.0
2012-08-20 00:00:00-04:00,28.257984783534543,28.29371765271337,28.057875808895407,28.207958221435547,9211800,0.0,0.0
2012-08-21 00:00:00-04:00,28.165085582210626,28.365191890567512,28.036445033625778,28.057884216308594,8329000,0.0,0.0
2012-08-22 00:00:00-04:00,27.972125410829527,28.050739384156145,27.650524031877016,27.707698822021484,13479200,0.0,0.0
2012-08-23 00:00:00-04:00,27.736287669505977,27.75772685381079,27.17169885536285,27.236019134521484,14973300,0.0,0.0
2012-08-24 00:00:00-04:00,27.20743664157272,27.55047728349724,27.20743664157272,27.493305206298828,9317800,0.0,0.0
2012-08-27 00:00:00-04:00,27.557621273839448,27.557621273839448,27.24316535558222,27.278898239135742,9589400,0.0,0.0
2012-08-28 00:00:00-04:00,27.257455188833102,27.38609573237849,26.993028616542638,27.15740203857422,16148800,0.0,0.0
2012-08-29 00:00:00-04:00,27.19313119704558,27.19313119704558,26.714304693097464,26.77147674560547,23435400,0.0,0.0
2012-08-30 00:00:00-04:00,26.714313030116756,26.89298018010852,26.535645880124996,26.54279136657715,17041800,0.0,0.0
2012-08-31 00:00:00-04:00,26.735760295740555,26.857255412100002,26.54994760314073,26.728614807128906,20710300,0.0,0.0
2012-09-04 00:00:00-04:00,26.81436682133601,26.86439340639725,26.599966781610053,26.642845153808594,17293400,0.0,0.0
2012-09-05 00:00:00-04:00,26.700016095679484,26.885828709608155,26.521348967337136,26.807214736938477,20839200,0.0,0.0
2012-09-06 00:00:00-04:00,27.000177147467085,27.371805123381076,26.943005080688724,27.264606475830078,19851400,0.0,0.0
2012-09-07 00:00:00-04:00,27.4289819191473,27.514741388698717,26.971594446547257,27.085941314697266,16391700,0.0,0.0
2012-09-10 00:00:00-04:00,27.12881151723975,27.14310521223489,26.864384975438604,26.914411544799805,18216900,0.0,0.0
2012-09-11 00:00:00-04:00,26.892979290956067,27.035913551472564,26.84295270871193,26.993032455444336,16505000,0.0,0.0
2012-09-12 00:00:00-04:00,27.19089696074481,27.21967866876516,26.98942774937711,27.01820945739746,14632200,0.255,0.0
2012-09-13 00:00:00-04:00,27.14773774554454,27.694579487679782,27.061395323809116,27.593843460083008,23803400,0.0,0.0
2012-09-14 00:00:00-04:00,27.737745146025784,27.737745146025784,27.349200189606734,27.428348541259766,25087400,0.0,0.0
2012-09-17 00:00:00-04:00,27.457134396937246,27.615431124098937,27.363595172271147,27.593843460083008,23594400,0.0,0.0
2012-09-18 00:00:00-04:00,27.615416444612002,28.061521922014823,27.557853030869886,27.788101196289062,24373700,0.0,0.0
2012-09-19 00:00:00-04:00,27.816889258146738,27.92481931118335,27.63700766626923,27.716156005859375,26276800,0.0,0.0
2012-09-20 00:00:00-04:00,27.62261248535438,27.96798475831974,27.615418430506594,27.802494049072266,26953000,0.0,0.0
2012-09-21 00:00:00-04:00,27.867249596299125,27.87444639542448,27.255653419826817,27.36358070373535,98967500,0.0,0.0
2012-09-24 00:00:00-04:00,27.20529708999288,27.5146936947589,27.20529708999288,27.428348541259766,21902000,0.0,0.0
2012-09-25 00:00:00-04:00,27.49310155620808,27.536274125926152,27.097362607172425,27.111753463745117,20299200,0.0,0.0
2012-09-26 00:00:00-04:00,27.1837100120571,27.47871576423161,27.15493103838271,27.16931915283203,16677400,0.0,0.0
2012-09-27 00:00:00-04:00,27.385162887708397,27.5938233595067,27.27003882766399,27.565044403076172,15176100,0.0,0.0
2012-09-28 00:00:00-04:00,27.46432414436966,27.500302663823756,27.27005441215101,27.29163932800293,22721200,0.0,0.0
2012-10-01 00:00:00-04:00,27.457118935099494,27.773709466366185,27.449924880996083,27.615415573120117,16671400,0.0,0.0
2012-10-02 00:00:00-04:00,27.744945665557076,27.838482143884367,27.421158158488613,27.58664894104004,10276000,0.0,0.0
2012-10-03 00:00:00-04:00,27.572251083165963,27.716156910319093,27.44273611320568,27.514690399169922,13637100,0.0,0.0
2012-10-04 00:00:00-04:00,27.672979415856094,27.737736889316203,27.47870699547576,27.579442977905273,9654500,0.0,0.0
2012-10-05 00:00:00-04:00,27.69456755287706,27.773713137574507,27.521880039048735,27.75932502746582,12287900,0.0,0.0
2012-10-08 00:00:00-04:00,27.73054331769861,27.83127655710892,27.658589043280596,27.75932502746582,9434600,0.0,0.0
2012-10-09 00:00:00-04:00,27.70176532628274,27.939210346571585,27.67298361265222,27.744937896728516,13078700,0.0,0.0
2012-10-10 00:00:00-04:00,27.80969114249153,27.86725181620644,27.37797373814281,27.406755447387695,13754500,0.0,0.0
2012-10-11 00:00:00-04:00,27.485907690156303,27.543468372069405,27.35639272488276,27.42115020751953,10843800,0.0,0.0
2012-10-12 00:00:00-04:00,27.52907697762854,27.622616171782244,27.421149671859073,27.507492065429688,12059700,0.0,0.0
2012-10-15 00:00:00-04:00,27.40675181812602,27.521875895085724,27.349188407258914,27.43553352355957,13785100,0.0,0.0
2012-10-16 00:00:00-04:00,27.471516550612375,27.500298263660188,26.939065838328705,27.270050048828125,25811800,0.0,0.0
2012-10-17 00:00:00-04:00,27.385182212006413,27.44993971302577,27.126152207928968,27.15493392944336,15449600,0.0,0.0
2012-10-18 00:00:00-04:00,27.169308077044438,27.392362186939547,26.953450766215898,27.226871490478516,23063300,0.0,0.0
2012-10-19 00:00:00-04:00,27.291643699724144,27.298837757901946,26.9102954864502,26.910295486450195,19864500,0.0,0.0
2012-10-22 00:00:00-04:00,26.88870476828639,26.967853123132898,26.593699010534,26.78797149658203,13340500,0.0,0.0
2012-10-23 00:00:00-04:00,26.593696790439513,26.608087648735303,26.291497000554678,26.34186363220215,13287300,0.0,0.0
2012-10-24 00:00:00-04:00,26.33466545897707,26.651258835442913,26.33466545897707,26.536134719848633,13531400,0.0,0.0
2012-10-25 00:00:00-04:00,26.622473585869923,26.75918259724591,26.514543540990157,26.687231063842773,10457900,0.0,0.0
2012-10-26 00:00:00-04:00,26.708813418840897,26.809546653875017,26.464174385997417,26.65125274658203,11896500,0.0,0.0
2012-10-31 00:00:00-04:00,26.737596602223164,26.91747817321357,26.564909086371394,26.75198745727539,11643500,0.0,0.0
2012-11-01 00:00:00-04:00,26.73040933283265,27.025415074355706,26.73040933283265,26.85992431640625,10622300,0.0,0.0
2012-11-02 00:00:00-04:00,27.039809360454115,27.090175999919595,26.62248263942471,26.68004608154297,11237500,0.0,0.0
2012-11-05 00:00:00-05:00,26.586496608985893,26.615278318947066,26.356248418846373,26.456981658935547,12139600,0.0,0.0
2012-11-06 00:00:00-05:00,26.564909927078002,26.96784564696731,26.521740105330064,26.924673080444336,11448400,0.0,0.0
2012-11-07 00:00:00-05:00,26.823936263109275,26.90308458546952,26.19075517377663,26.421003341674805,16745000,0.0,0.0
2012-11-08 00:00:00-05:00,26.370642984712244,26.70162446151675,26.161979675292972,26.16197967529297,12921700,0.0,0.0
2012-11-09 00:00:00-05:00,25.93892668020404,26.277104973170317,25.93892668020404,26.111614227294922,11520300,0.0,0.0
2012-11-12 00:00:00-05:00,26.111612036799023,26.111612036799023,25.895754679625217,25.960512161254883,10169700,0.0,0.0
2012-11-13 00:00:00-05:00,25.92453483682794,26.305885688260815,25.888559066444742,26.01807403564453,12105200,0.0,0.0
2012-11-14 00:00:00-05:00,26.039661696120543,26.161982622058765,25.809413447646314,25.910146713256836,13508300,0.0,0.0
2012-11-15 00:00:00-05:00,25.83100079570831,26.248324711732042,25.80221907880306,26.21234893798828,17643600,0.0,0.0
2012-11-16 00:00:00-05:00,26.25551107337774,26.3706351504464,26.09721443811789,26.305877685546875,15624800,0.0,0.0
2012-11-19 00:00:00-05:00,26.514546509130568,26.8311398790052,26.48576753941272,26.795164108276367,14076200,0.0,0.0
2012-11-20 00:00:00-05:00,26.787969676148762,26.81675139318717,26.514548853835116,26.80236053466797,12278600,0.0,0.0
2012-11-21 00:00:00-05:00,26.85992541225928,26.960658682531733,26.780777058537847,26.903095245361328,8631300,0.0,0.0
2012-11-23 00:00:00-05:00,27.018218499850665,27.306030186829435,26.97504866814682,27.29163932800293,5365500,0.0,0.0
2012-11-26 00:00:00-05:00,27.03979689219806,27.18369994158693,26.787961066218077,26.881500244140625,13217000,0.0,0.0
2012-11-27 00:00:00-05:00,26.939063935951992,27.190899790173447,26.86711240318874,26.924673080444336,11873700,0.0,0.0
2012-11-28 00:00:00-05:00,26.848604842156863,27.218079825902453,26.660242878986526,27.21083641052246,14846300,0.255,0.0
